#--- Do not edit. Generated automatically from fig15i_complete ---
#Time_sec,Time_min,Time_hr,A1: Amp-,631X+261x medium=0,A2: Amp-,631X+261x medium=1/5,A3: Amp-,631X+261x medium=2/5,A4: Amp-,631X+261x medium=3/5,A5: Amp-,631X+261x medium=4/5,A6: Amp-,631X+261x medium=5/5,A7: Amp+,631X+261x medium=0,A8:  Amp+,631X+261x medium=1/5,A9:  Amp+,631X+261x medium=2/5,A10:  Amp+,631X+261x medium=3/5,A11:  Amp+,631X+261x medium=4/5,A12: Amp+,631X+261x medium=5/5,B1: Amp-,631+261x medium=0,B2: Amp-,631+261x medium=1/5,B3: Amp-,631+261x medium=2/5,B4: Amp-,631+261x medium=3/5,B5: Amp-,631+261x medium=4/5,B6: Amp-,631+261x medium=5/5,B7: Amp+,631+261x medium=0,B8:  Amp+,631+261x medium=1/5,B9:  Amp+,631+261x medium=2/5,B10:  Amp+,631+261x medium=3/5,B11:  Amp+,631+261x medium=4/5,B12: Amp+,631+261x medium=5/5,C1: Amp-,631∆G3P+261x medium=0,C2: Amp-,631∆G3P+261x medium=1/5,C3: Amp-,631∆G3P+261x medium=2/5,C4: Amp-,631∆G3P+261x medium=3/5,C5: Amp-,631∆G3P+261x medium=4/5,C6: Amp-,631∆G3P+261x medium=5/5,C7: Amp+,631∆G3P+261x medium=0,C8:  Amp+,631∆G3P+261x medium=1/5,C9:  Amp+,631∆G3P+261x medium=2/5,C10:  Amp+,631∆G3P+261x medium=3/5,C11:  Amp+,631∆G3P+261x medium=4/5,C12: Amp+,631∆G3P+261x medium=5/5,D1: Amp-,631∆G3P+Kanϕ medium=0,D2: Amp-,631∆G3P+Kanϕ medium=1/5,D3: Amp-,631∆G3P+Kanϕ medium=2/5,D4: Amp-,631∆G3P+Kanϕ medium=3/5,D5: Amp-,631∆G3P+Kanϕ medium=4/5,D6: Amp-,631∆G3P+Kanϕ medium=5/5,D7: Amp+,631∆G3P+Kanϕ medium=0,D8:  Amp+,631∆G3P+Kanϕ medium=1/5,D9:  Amp+,631∆G3P+Kanϕ medium=2/5,D10:  Amp+,631∆G3P+Kanϕ medium=3/5,D11:  Amp+,631∆G3P+Kanϕ medium=4/5,D12: Amp+,631∆G3P+Kanϕ medium=5/5,E1: Amp-,631+Kanϕ, unfiltered-50kDa, medium=0,E2: Amp-,631+Kanϕ, unfiltered-50kDa, medium=1/5,E3: Amp-,631+Kanϕ, unfiltered-50kDa, medium=2/5,E4: Amp-,631+Kanϕ, unfiltered-50kDa, medium=3/5,E5: Amp-,631+Kanϕ, unfiltered-50kDa, medium=4/5,E6: Amp-,631+Kanϕ, unfiltered-50kDa, medium=5/5,E7: Amp+,631+Kanϕ, unfiltered-50kDa, medium=0,E8:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=1/5,E9:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=2/5,E10:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=3/5,E11:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=4/5,E12: Amp+,631+Kanϕ, unfiltered-50kDa, medium=5/5,F1: Amp-,631+Kanϕ, filtered-50kDa, medium=0,F2: Amp-,631+Kanϕ, filtered-50kDa, medium=1/5,F3: Amp-,631+Kanϕ, filtered-50kDa, medium=2/5,F4:  Amp-,631+Kanϕ, filtered-50kDa, medium=3/5,F5: Amp-,631+Kanϕ, filtered-50kDa, medium=4/5,F6: Amp-,631+Kanϕ, filtered-50kDa, medium=5/5,F7: Amp+,631+Kanϕ, filtered-50kDa, medium=0,F8:  Amp+,631+Kanϕ, filtered-50kDa, medium=1/5,F9:  Amp+,631+Kanϕ, filtered-50kDa, medium=2/5,F10:  Amp+,631+Kanϕ, filtered-50kDa, medium=3/5,F11:  Amp+,631+Kanϕ, filtered-50kDa, medium=4/5,F12: Amp+,631+Kanϕ, filtered-50kDa, medium=5/5,G1: Amp-,631+phagemid, medium=0,G2: Amp-,631+phagemid,  medium=1/5,G3:Amp-,631+phagemid,  medium=2/5,G4: Amp-,631+phagemid,  medium=3/5,G5:  Amp-,631+phagemid,  medium=4/5,G6: Amp-,631+phagemid,  medium=5/5,G7: Amp+,631+phagemid, medium=0,G8:  Amp+,631+phagemid, medium=1/5,G9:  Amp+,631+phagemid, medium=2/5,G10:  Amp+,631+phagemid,  medium=3/5,G11:  Amp+,631+phagemid,  medium=4/5,G12: Amp+,631+phagemid,  medium=5/5,H1: LB Blank,H2: LB Blank,H3: only LB, no phages,H4: 631X+261x medium, no phages,H5: 631+261X, no phages,H6: 631∆G3P+261X, no phages,H7: 631∆G3P+Kanϕ medium, no phages,H8: 631+Kanϕ, unfiltered-50kDa medium, no phages,H9: 631+Kanϕ, filtered-50kDa, medium, no phages,H10: 631+ phagemid carrying the G3P, no phages,H11: LB/Amp Blank,H12: LB/Amp Blank
Time_sec,Time,Time_hr,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
46760,779.333333333333,12.9888888888889,177725999,154046861,88701986,35394636,22563476,17195553,4979387,11046018,4499278,11674009,14366887,5484487,193415436,163815629,87215631,34489194,23288311,17195553,5658422,216680,20122,11229,7749,11229,161212593,137391444,92860062,35167109,20803956,14509168,41584940,5746437,44107587,35622943,7749,11229,194564485,160177852,92096330,34041137,22205571,17040058,44879846,45659265,908846,127784,7749,7749,241726037,193989485,121337402,125360849,118695125,93243217,251530,775949,53650,25536,350099,7749,268514121,202126126,117385958,48848754,27891469,53281136,38661984,15353,4656543,233778,216680,11229,232723290,247615214,105549640,74789212,40843567,19119192,269934,329075,713477,25536,11229,7749,4913,11229,348114686,18954811,21149866,17351786,19952256,136444417,37242928,35167109,2720,4913
47660,794.333333333333,13.2388888888889,182688417,155059489,89075711,34714388,22563476,17195553,7653872,13944423,6105478,16731281,16122565,7964281,196873993,165914732,86846176,33596184,23105973,17195553,8281060,440755,25536,11229,7749,11229,164339014,138818765,92860062,34264777,20632123,14652180,43851755,8604221,46974234,39623711,7749,11229,197453749,161731350,92096330,33154333,21850670,16885301,46974234,48040586,1880107,233778,7749,7749,246299609,194564485,125360849,126264757,121337402,94784441,541931,1052372,103359,38300,568871,7749,272669717,205670546,117385958,47505811,27491150,53849703,40598020,20122,8069165,417106,350099,11229,235275906,248934767,105139630,71760523,38661984,19952256,515649,683234,1287649,31595,11229,7749,4913,7749,351319380,18954811,20803956,17824919,19784154,137866313,37948931,38661984,2720,4913
48560,809.333333333333,13.4888888888889,186600781,156075794,88701986,34489194,22563476,17195553,10078616,17195553,8495791,22743556,18144040,11295053,199782303,166969851,86846176,32934569,22743556,17040058,11546969,979279,45652,11229,7749,11229,166969851,141215742,92477767,33818273,20461036,14795922,46445853,11420651,49664138,43089022,7749,11229,199198734,162771638,92860062,32715579,21674345,16731281,49119746,51039178,3825770,465062,7749,7749,249596026,195140435,126264757,127627323,121780890,96339449,1128129,1457866,200235,53650,908846,7749,274761049,208052658,117821461,46182860,27093884,55865209,42083137,25536,11295053,808178,568871,11229,239134209,248934767,104730493,68799408,37477479,20976537,1015493,1414308,2191916,45652,11229,7749,4913,11229,353733901,19284317,20803956,18304711,19616798,138342087,38901238,42333421,2720,4913
49460,824.333333333333,13.7388888888889,189991062,157095779,89075711,33818273,22384148,17195553,13119159,20803956,11930253,29938957,19450185,15231539,200366826,166441827,85376877,32497363,22384148,17040058,15378210,2138259,81530,11229,11229,11229,171227524,142664813,92096330,33154333,20461036,15085601,48309174,14940396,50211741,45920664,7749,11229,200952304,164339014,92860062,32063250,21498769,16731281,51316600,52998065,6665040,979279,7749,7749,250921508,194564485,128540174,129916170,123116693,97908270,2246250,1880107,440755,103359,1414308,7749,276160291,208650586,116517605,45138857,26896394,54708626,43342474,38300,15231539,1502095,874626,11229,237844186,248274497,103914836,65588156,36312538,22027745,1880107,2888708,3683678,62296,11229,7749,4913,11229,354540839,19784154,20803956,18954811,19784154,139774838,39623711,46182860,2720,4913
50360,839.333333333333,13.9888888888889,191698982,157095779,88701986,33596184,22384148,17351786,16273640,23105973,16273640,37242928,20803956,20121104,202126126,168028687,85011681,31847353,22205571,17195553,19284317,4344779,154811,11229,7749,11229,174459931,143635402,92096330,32497363,20290697,15378210,51316600,18628277,52434348,49119746,7749,11229,202714470,165388565,92860062,31632227,21323943,16731281,53849703,55865209,9843934,1930387,7749,7749,254252535,194564485,130376629,131300239,124460511,99888763,4044067,2470362,979279,184442,2085278,7749,276861419,208052658,115652790,44364212,26503698,55865209,45398662,62296,19119192,2826902,1287649,11229,240428158,250258273,103102663,62768676,35167109,22924388,3475691,5658422,6196986,92120,11229,7749,4913,7749,355348826,20461036,20803956,19784154,19784154,140734534,40843567,49664138,2720,4913
51260,854.333333333333,14.2388888888889,196295189,158119449,87215631,33374871,22563476,17508758,18144040,23839848,21674345,42584496,22205571,25920360,204485243,171763925,83921193,31204289,22205571,17351786,21149866,7860104,308707,15353,11229,11229,176633564,145587496,91336032,32063250,20290697,15972226,53281136,20976537,54135200,51594827,7749,11229,204485243,166441827,92477767,30991476,21323943,16731281,56156385,57624467,12849885,3970613,7749,7749,254252535,195140435,132227443,133624993,125812356,101488762,5924559,3142752,2085278,371778,3142752,7749,277563553,211051907,114362192,43596718,26308492,53849703,47505811,103359,22924388,5228807,1880107,11229,241726037,248934767,102293973,60015802,34041137,24025203,5835149,8933776,9843934,154811,11229,7749,4913,11229,356967951,21149866,20976537,20803956,19952256,142180881,42083137,53565015,2720,4913
52160,869.333333333333,14.4888888888889,198034458,158632666,86846176,32934569,22563476,17666469,19119192,25153207,28497676,49119746,23839848,32715579,208650586,170692056,82838348,30568161,22027745,17351786,22563476,11546969,683234,15353,11229,11229,179922123,147554168,91336032,31417872,20290697,16425451,56156385,22563476,55285294,53281136,7749,11229,205670546,168028687,91715752,30357657,21149866,16731281,58515093,60621811,16577998,7249884,7749,7749,256935199,195717337,134561195,133624993,127172240,103508314,8388070,4044067,3897847,775949,4656543,7749,278970838,211051907,113506204,42584496,26114046,59112925,49119746,184442,25535266,8388070,2645571,11229,242376451,248934767,101087460,57034792,33154333,25153207,9157037,12189387,13528517,251530,11229,7749,4913,7749,357779089,21850670,21149866,22027745,20121104,143149653,43342474,57034792,2720,4913
53060,884.333333333333,14.7388888888889,200366826,159146805,85376877,32715579,22743556,17824919,19784154,25920360,35394636,57034792,25727433,40353262,209249474,171227524,81763134,30357657,21850670,17351786,23655248,15525613,1457866,20122,11229,11229,181579078,148542979,90202018,30991476,20461036,17040058,58813600,24398179,57034792,56448374,7749,11229,207455691,169091242,90957170,29938957,20976537,16885301,60926045,62459518,19952256,10556576,7749,7749,258282487,194564485,135501001,135030647,128997943,105139630,11170175,5144972,6570026,1638808,6954296,7749,280382151,212258340,112653741,42083137,26114046,54135200,50211741,308707,27292136,11420651,3754380,11229,243027849,248274497,99490932,54708626,32497363,26503698,12320038,15673750,16885301,417106,11229,7749,4913,11229,356967951,22924388,21498769,23471403,20461036,143635402,44621632,60926045,2720,4913
53960,899.333333333333,14.9888888888889,202126126,161212593,84647335,32497363,23105973,18304711,20632123,26503698,41584940,61843666,28092773,48848754,210450134,172301259,80341367,29730759,21850670,17666469,24211313,19616798,2888708,25536,11229,11229,183801522,151031004,88701986,30568161,20632123,17984109,60318397,25343857,58813600,57624467,7749,11229,206859684,170692056,90579165,29523328,20976537,16885301,62768676,64640909,21850670,14084515,7749,7749,258282487,195717337,136917479,135972258,128997943,105960523,14225336,6475714,9843934,3273874,10316162,11229,281797494,212258340,110537982,41584940,25920360,57329222,51594827,568871,29316665,14940396,4979387,11229,244987949,247615214,97908270,52434348,31847353,27891469,15231539,19450185,20461036,653653,11229,7749,4913,11229,360218813,23839848,21850670,24963314,20976537,143635402,45920664,64013537,2720,4913
54860,914.333333333333,15.2388888888889,203894028,161212593,83921193,32279920,23288311,18466123,22563476,27891469,48040586,69125094,30568161,58515093,211654642,173378726,79283914,29316665,21674345,17666469,24963314,23655248,5658422,31595,11229,11229,187163464,152534806,87957101,30147923,20803956,18791173,63078657,27491150,59413066,59714025,7749,11229,206859684,171227524,89450291,29110769,20976537,17040058,65588156,66542838,23288311,17508758,7749,7749,260310877,195140435,138342087,136917479,129916170,106784910,17040058,8174758,13666424,5924559,13805059,7749,283216872,209849323,109697829,41089902,25920360,56741176,53281136,943730,30991476,17666469,6570026,11229,243680231,248274497,96339449,50486749,31204289,29316665,18791173,22205571,24211313,1052372,11229,7749,4913,7749,361850557,25153207,22205571,27093884,21498769,144609628,47239623,65905557,2720,4913
55760,929.333333333333,15.4888888888889,205077416,162771638,82479096,32063250,23655248,18791173,25153207,30991476,51873861,74110314,33596184,67504966,214075214,175001935,77885787,28905639,21674345,17984109,26308492,25727433,9960918,53650,15353,11229,189423650,154046861,86846176,29730759,21149866,19952256,66223784,28497676,60926045,61536972,7749,11229,208650586,172301259,89075711,28905639,20976537,17195553,68474553,68799408,25153207,20461036,7749,7749,260988996,196295189,140254233,138818765,130837985,107612794,20803956,10436010,17666469,9269736,17508758,7749,282506679,211654642,108861186,40843567,25920360,54135200,54708626,1638808,33374871,20290697,8388070,11229,246299609,245643286,94397844,48848754,30991476,30991476,22027745,25535266,27093884,1733308,11229,7749,4913,7749,361850557,26699665,22563476,29730759,22205571,144609628,48309174,68474553,2720,4913
56660,944.333333333333,15.7388888888889,206264636,164339014,81050559,31847353,24025203,19119192,30568161,34714388,59112925,79283914,36543964,77538361,215291286,175544875,76501131,28905639,21674345,18144040,28905639,28092773,14225336,81530,15353,11229,190559421,155567182,85011681,29316665,21674345,20976537,69125094,30147923,62151181,63078657,7749,11229,208052658,172839526,87585939,28497676,20976537,17351786,72093701,70765992,26114046,22924388,7749,7749,261668112,195717337,140254233,139296349,131300239,108028049,23839848,13119159,21850670,12849885,21498769,7749,284640286,211654642,107198415,40598020,25920360,54421508,56741176,2705334,35622943,22205571,10556576,11229,246299609,246299609,92860062,47239623,30779433,32715579,24025203,28905639,29730759,2705334,11229,7749,4913,7749,363486514,28294842,23105973,32063250,23105973,145587496,49664138,69125094,2720,4913
57560,959.333333333333,15.9888888888889,208650586,165914732,79988038,31847353,24398179,19450185,35167109,38185831,64955833,88329116,39623711,87215631,217122634,176633564,75129918,28497676,21674345,18466123,31417872,29730759,18628277,140972,20122,11229,191698982,157607153,83559396,29110769,22205571,22384148,72427714,33374871,62459518,64326811,7749,11229,209249474,174459931,86846176,28294842,20976537,17666469,75471462,73434766,27891469,24585801,7749,7749,260988996,195140435,142180881,141697858,132692393,109279069,26503698,16273640,24398179,16731281,24963314,7749,283216872,209249474,106372279,40353262,25727433,56156385,58813600,4344779,39382101,23839848,12849885,11229,244987949,244987949,91336032,46182860,30568161,34264777,26308492,32063250,32063250,4344779,11229,7749,4913,11229,364306074,30568161,23839848,34041137,24398179,145587496,51039178,70765992,2720,4913
58460,974.333333333333,16.2388888888889,209249474,166969851,78234055,31847353,24963314,20121104,40598020,41089902,68799408,95171899,42333421,95949403,217735016,177725999,73772122,28294842,21674345,18791173,33818273,31204289,23105973,233778,25536,11229,194564485,160177852,82120692,28905639,22924388,24211313,75813846,36081893,63389460,68474553,7749,11229,208650586,175001935,85742925,28294842,21323943,17984109,78933118,76501131,30147923,25920360,7749,7749,262348223,195717337,144122060,141215742,133158243,109279069,30357657,20121104,27093884,20803956,28092773,7749,284640286,211654642,104322229,40353262,25727433,54996554,62151181,6570026,42584496,25535266,15525613,11229,247615214,245643286,89450291,45138857,30568161,36081893,27491150,37712813,34714388,6570026,11229,7749,4913,7749,364306074,32715579,24398179,36081893,25920360,145587496,52153701,72762562,2720,4913
59360,989.333333333333,16.4888888888889,210450134,169091242,76846033,32063250,25727433,20803956,45659265,44364212,75813846,100287461,45659265,103914836,221429633,179371684,72093701,28294842,21850670,19119192,35167109,32715579,27891469,417106,38300,11229,196873993,161731350,80341367,28701275,24025203,26114046,80695540,39141277,65271582,70436148,7749,11229,208052658,177179313,84283839,28092773,21323943,18304711,83559396,79283914,32715579,27690928,7749,7749,261668112,195717337,146569008,143149653,133624993,109697829,35622943,23839848,29523328,24025203,29938957,7749,285353509,211051907,103508314,40353262,25920360,54708626,65588156,9269736,46182860,27292136,18954811,11229,248274497,244987949,87957101,44107587,30568161,37948931,28294842,43596718,38901238,9960918,7749,7749,4913,7749,365126688,35167109,25343857,37948931,27690928,146077796,53849703,74789212,2720,4913
60260,1004.3333333333301,16.7388888888889,212863001,170692056,75471462,32063250,26699665,21498769,51039178,46709644,82479096,103914836,48848754,109697829,222048793,179371684,71096669,28092773,22027745,19784154,37477479,34041137,30779433,775949,62296,11229,198616119,164339014,78583165,28497676,25153207,28497676,84647335,41089902,66862719,72427714,7749,11229,211654642,177725999,83559396,28092773,21674345,18628277,86477573,82838348,35394636,29938957,7749,7749,263029331,195717337,148542979,144609628,133158243,110117467,40843567,28294842,31847353,27093884,33154333,7749,285353509,212258340,102293973,40843567,26114046,56448374,68474553,12059459,48309174,29938957,22563476,11229,250258273,245643286,86109823,43596718,30568161,39623711,29316665,50211741,43342474,14084515,11229,7749,4913,7749,365126688,37948931,26114046,40353262,29938957,145587496,54996554,76846033,2720,4913
61160,1019.3333333333301,16.9888888888889,213468625,171227524,74110314,32279920,27491150,22384148,55574846,49664138,85376877,106784910,51316600,114791509,223912097,181579078,69778957,27891469,22205571,20290697,39141277,36776170,32497363,1414308,92120,11229,202126126,165388565,76846033,28294842,26503698,31417872,89450291,43342474,69125094,74110314,7749,11229,212863001,178273622,82120692,27891469,21850670,19119192,90957170,85011681,37477479,32279920,7749,7749,265078638,197453749,150033050,143149653,132692393,109697829,45920664,32279920,34714388,29523328,37009158,7749,287499241,214682767,100287461,41337026,26114046,53849703,71428179,15231539,51039178,31847353,26699665,11229,253584348,244987949,83921193,42584496,30779433,41584940,31632227,59112925,48309174,18791173,7749,7749,4913,7749,365126688,40353262,27093884,43089022,32497363,145587496,56448374,78583165,2720,4913
62060,1034.33333333333,17.2388888888889,214682767,173378726,72427714,32497363,28701275,23288311,61536972,51873861,88329116,110959376,54135200,121337402,225784143,181579078,68150528,27891469,22384148,20803956,40598020,39382101,34940359,2470362,154811,11229,203303771,166969851,75129918,28497676,27891469,34264777,95560220,45138857,70765992,76157068,7749,11229,211051907,178822184,80341367,27690928,22205571,19616798,95949403,89450291,39382101,35394636,7749,7749,263711436,195717337,152032622,145587496,133624993,110537982,50762561,36543964,38185831,32063250,40598020,7749,286067742,211654642,99093967,41584940,26503698,55865209,75813846,18466123,53281136,35622943,31204289,11229,250921508,243680231,82479096,41833643,30991476,43342474,34264777,66223784,52434348,22563476,11229,7749,4913,7749,366771082,42836363,28497676,44879846,35622943,145098107,57624467,79635554,2720,4913
62960,1049.33333333333,17.4888888888889,215900769,173378726,70436148,32715579,29730759,24585801,67827333,54135200,91715752,113506204,57034792,127172240,226410103,182688417,66542838,27891469,22743556,21498769,42584496,41584940,37477479,4193043,269934,11229,205670546,169091242,73098246,28294842,29523328,37242928,99888763,46974234,71760523,76501131,7749,11229,212258340,179371684,78933118,27690928,22563476,20121104,100687026,92860062,40843567,38901238,7749,7749,264394538,195717337,153037906,145587496,133158243,109697829,55285294,39623711,42333421,33818273,44107587,7749,287499241,212863001,97122132,42333421,26699665,56741176,80341367,21323943,54996554,38901238,35622943,11229,252250948,243027849,80695540,41337026,31417872,45398662,36081893,72427714,57034792,26114046,11229,7749,4913,7749,365126688,45398662,29730759,48309174,39141277,144609628,58813600,81050559,2720,4913
63860,1064.33333333333,17.738888888888898,216511219,175544875,69451610,32934569,30357657,25920360,73434766,54996554,95171899,116951339,59112925,133158243,227664943,182688417,65588156,27891469,23105973,22027745,44364212,43342474,40353262,7052121,515649,11229,207455691,170692056,72093701,28497676,31632227,40109291,105549640,48848754,74449344,77191777,7749,11229,214075214,180473502,78234055,27690928,23105973,20803956,106372279,97122132,42584496,42584496,7749,7749,265763737,196295189,154552716,145098107,133158243,109279069,60926045,42836363,45398662,36312538,49119746,7749,288216509,215291286,95949403,43089022,27093884,58217402,83921193,24025203,56156385,42083137,41089902,11229,253584348,242376451,77885787,40843567,31847353,47505811,37712813,79988038,61536972,29730759,11229,7749,4913,11229,366771082,47772798,30991476,51594827,43596718,144609628,60318397,83198448,2720,4913
64760,1079.33333333333,17.988888888888898,217122634,175544875,68150528,33374871,31847353,27292136,79635554,57329222,98697869,119572334,61843666,138342087,230186312,184359487,64013537,27891469,23471403,22743556,46182860,45659265,45659265,10922579,979279,11229,208052658,171227524,70107137,28701275,33596184,43596718,110537982,50486749,77191777,77191777,7749,11229,214075214,181579078,76157068,27491150,23655248,21674345,111804799,100687026,44621632,45138857,7749,7749,265763737,195717337,156585326,146569008,131763392,108861186,65271582,45659265,48309174,40109291,52434348,7749,288216509,215291286,94397844,43851755,27491150,57624467,88329116,26308492,58515093,45920664,47239623,11229,254921712,240428158,76157068,40109291,32063250,49937538,39866108,87215631,66223784,32063250,11229,7749,4913,7749,365948358,49937538,32279920,53565015,48040586,144122060,62151181,85376877,2720,4913
65660,1094.33333333333,18.238888888888898,218348366,177725999,67183429,33818273,33154333,29110769,85742925,59413066,103508314,124011680,63389460,146569008,230186312,184359487,62768676,28092773,23839848,23655248,47239623,47239623,46709644,15085601,1930387,11229,210450134,172301259,68799408,28905639,36312538,45659265,115221708,52998065,78234055,77191777,7749,11229,214682767,182133277,74789212,27690928,24398179,22743556,118257850,105139630,46445853,48040586,7749,7749,265763737,196295189,158119449,146569008,132227443,108444179,70765992,49119746,51039178,42333421,55865209,11229,288216509,215291286,92860062,44621632,28092773,68474553,93243217,28294842,59714025,48309174,52998065,11229,254921712,241726037,74110314,39866108,32715579,52153701,41584940,95171899,70107137,34714388,11229,7749,4913,11229,366771082,52153701,34041137,56741176,52434348,143149653,64013537,87215631,2720,4913
66560,1109.33333333333,18.488888888888898,219577967,178822184,65588156,34264777,34714388,30779433,93627232,60318397,108028049,127627323,66542838,153037906,232087581,184359487,62151181,28092773,24585801,24398179,49119746,48848754,47772798,19119192,3544333,11229,213468625,175001935,68474553,29523328,39382101,48040586,122225268,55285294,79635554,76501131,7749,11229,215900769,182688417,74789212,27690928,25153207,23839848,122670535,109697829,47772798,50486749,7749,7749,267136930,196295189,159146805,146569008,131300239,108861186,77538361,52715803,53281136,44364212,58515093,7749,288934789,217122634,91715752,46182860,28497676,64326811,98302637,29938957,60318397,51873861,60318397,11229,255591882,240428158,72427714,39382101,33154333,54421508,42836363,103508314,75129918,37477479,11229,7749,4913,7749,363486514,54421508,36081893,61231098,57624467,143149653,64955833,89450291,2720,4913
67460,1124.33333333333,18.738888888888898,220194220,181025820,64955833,34940359,36543964,32934569,101087460,61843666,111804799,130837985,69125094,158632666,234636285,184918395,61231098,28294842,25153207,25727433,50762561,50211741,49664138,22563476,6196986,11229,215900769,176088751,67183429,29938957,41833643,50762561,126264757,57329222,81406424,75471462,7749,11229,216511219,183801522,73434766,27690928,26114046,25153207,127172240,112228830,49391540,52715803,7749,7749,267136930,196295189,161212593,146077796,131300239,108444179,83559396,56448374,54996554,45920664,60926045,7749,290374387,218348366,89825726,47239623,29523328,71760523,101890933,32063250,61843666,55574846,67183429,11229,259633752,240428158,70436148,39141277,33818273,56741176,44621632,112653741,81050559,40109291,11229,7749,4913,7749,364306074,56448374,38185831,65271582,62459518,142180881,66862719,91336032,2720,4913
68360,1139.33333333333,18.988888888888898,220811442,181579078,63701087,35622943,38423516,34940359,108444179,64640909,115221708,134092643,71760523,162771638,237200646,185478247,60015802,28701275,26114046,26896394,52434348,51594827,51316600,26308492,10197031,11229,218962682,176088751,65588156,30568161,44364212,53281136,132692393,60015802,83198448,74110314,7749,11229,218348366,183801522,72427714,27891469,27093884,26699665,132227443,116951339,50762561,54996554,7749,7749,267825025,196295189,161731350,147554168,131300239,108028049,90957170,62151181,57920527,48309174,63701087,11229,289654081,218962682,88329116,48848754,30568161,68150528,107612794,34264777,62768676,58515093,74789212,11229,258957623,239780693,68799408,38661984,34489194,59413066,46974234,120894803,86846176,43342474,11229,7749,4913,7749,365126688,58515093,40598020,68474553,67504966,141697858,68799408,94012108,2720,4913
69260,1154.33333333333,19.238888888888898,222668924,183244498,62459518,36312538,40353262,37009158,116951339,67827333,118695125,137391444,74449344,169091242,237844186,186039042,59413066,29110769,27093884,28294842,54708626,52434348,53849703,29938957,14795922,11229,220194220,177179313,64640909,31204289,47239623,57034792,138342087,62768676,84647335,72427714,7749,11229,221429633,185478247,71428179,28092773,28497676,28497676,137391444,121780890,52434348,57034792,7749,7749,269204217,198034458,162771638,145098107,130376629,106784910,97122132,69125094,60926045,49937538,65588156,11229,291818039,220194220,87215631,50486749,31632227,73772122,112228830,37009158,64013537,62151181,82479096,11229,261668112,239134209,67183429,38661984,35394636,62459518,47772798,128540174,95171899,47239623,11229,7749,4913,7749,365948358,60318397,43596718,72762562,72762562,141215742,70107137,97122132,2720,4913
70160,1169.33333333333,19.488888888888898,223290025,183244498,61536972,37242928,42584496,39141277,124460511,70436148,122670535,140734534,77538361,175001935,241076606,185478247,58515093,29316665,28294842,29938957,56448374,54135200,55574846,32279920,19952256,11229,223290025,177725999,63389460,32063250,49391540,59413066,142664813,64955833,85376877,70765992,7749,11229,221429633,184918395,70107137,28092773,29523328,30147923,143149653,125812356,53281136,57920527,7749,7749,269204217,199198734,163815629,145098107,129916170,106372279,104322229,72762562,63389460,52434348,69125094,7749,293265750,221429633,85742925,51594827,32934569,73772122,116084756,39382101,64640909,65905557,90957170,11229,263711436,239134209,65905557,38185831,36312538,65271582,49937538,135030647,103508314,51594827,11229,7749,4913,11229,365126688,62459518,46445853,76846033,78234055,139774838,71760523,99490932,2720,4913
71060,1184.33333333333,19.738888888888898,225784143,184359487,60621811,38423516,44107587,41584940,130837985,72762562,127172240,144122060,80695540,182133277,244333597,186600781,57920527,30147923,29523328,31417872,59112925,55574846,57034792,34940359,24211313,11229,227037036,179371684,62768676,32934569,52434348,63078657,148542979,68150528,87215631,68150528,7749,11229,225784143,186039042,69125094,28294842,30991476,32715579,148048117,129456608,54421508,60318397,7749,7749,273365824,198616119,164863326,144609628,128997943,105960523,110537982,77885787,66223784,54996554,71428179,7749,294717522,222048793,84647335,53849703,34041137,75129918,121337402,41089902,65588156,69451610,99093967,11229,265078638,239780693,64640909,38185831,37242928,67827333,51594827,141215742,113933757,55865209,11229,7749,4913,7749,364306074,64326811,49937538,81406424,85011681,139296349,73098246,100687026,2720,4913
71960,1199.33333333333,19.988888888888898,225159156,185478247,60318397,39141277,46709644,43851755,137866313,75129918,131300239,148048117,83921193,188857185,244987949,186039042,57329222,30568161,31204289,33154333,61231098,56741176,59112925,37948931,27891469,11229,228923678,179922123,61843666,33596184,53849703,65271582,154552716,71096669,87215631,65905557,7749,11229,227037036,186600781,68799408,28701275,32279920,35167109,153037906,133624993,55574846,62151181,7749,7749,271974613,199782303,165388565,145098107,128083301,105960523,116951339,81050559,67827333,57624467,74110314,11229,293265750,222668924,83198448,55865209,35622943,74449344,124460511,42584496,67183429,73098246,107198415,11229,265078638,238488707,63389460,37948931,38423516,70436148,52998065,149038755,122670535,59714025,11229,7749,4913,7749,365126688,66223784,53565015,85376877,94012108,138342087,75129918,101890933,2720,4913
